yearCE,Al (ug/L),As (ng/L),Ba (ng/L),Bi (ng/L),Ca (ug/L),Cd (ng/L),Ce (ng/L),Co (ng/L),Cr (ng/L),Cs (ng/L),Cu (ng/L),Fe (ug/L),K (ug/L),La (ng/L),Li (ng/L),Mg (ug/L),Mn (ng/L),Na (ug/L),Pb (ng/L),Pr (ng/L),S (ug/L),Si (u/g/L),Sr (ng/L),Ti (ng/L),U (pg/L),V (ng/L),depth (m abs),depth (m we) 
1239.0,3.391623333333333,10.437983333333333,167.49947666666665,1.3721166666666669,36.42872,1.1380866666666667,6.608306666666667,4.532663333333334,7.3723633333333325,0.43989999999999996,113.78340333333334,1.5166533333333334,2.7756133333333337,3.6609300000000005,5.882396666666666,7.693829999999999,267.7074866666667,9.4,151.31274666666664,1.04752,13.87234,3.6383766666666673,215.64660666666666,46.030136666666664,463.76099999999997,6.177039999999999,52.840058633333335,36.89066881666667
1229.0,12.522240000000002,25.954173333333333,465.7380500000001,1.3022133333333334,167.51438666666664,2.5991433333333336,40.33775333333333,15.83236,16.338386666666665,0.9883700000000001,62.99031,4.384716666666667,13.684626666666668,18.880596666666666,15.38794,23.472530000000003,1029.16166,53.58671666666667,155.24491333333333,5.9849266666666665,60.225390000000004,6.99362,934.5277866666669,97.30066666666666,1695.6797433333334,30.015710000000002,52.938709700000004,36.98081292333333
1219.0,15.068723333333333,29.647090000000002,489.55884999999995,1.9055366666666664,148.15103,2.9814566666666664,37.24213,20.623266666666666,15.035986666666666,1.19709,139.79304,4.5432966666666665,23.629103333333333,16.594083333333334,11.37991,22.11819,1341.8827233333334,53.91121999999999,445.70730333333336,5.550393333333332,55.27992333333333,5.884133333333334,824.0256633333333,114.20288,2089.8088833333336,26.460040000000003,53.03741936666666,37.07162581666667
1209.0,6.2988675,18.3830575,190.01697000000001,1.4906424999999999,71.22503499999999,10.82298,18.00703,9.697322500000002,11.796700000000001,0.49112,280.3617825,2.521325,8.026975,7.550142500000001,6.880785000000001,11.876840000000001,467.766215,41.32933,232.760415,2.67238,14.745957500000001,4.2439425,376.41468499999996,85.1063175,1122.845895,12.421992499999998,53.15258065,37.1775742
1199.0,10.55339,15.004399999999999,305.39546666666666,1.04204,107.98269999999998,8.4563,17.84062666666667,9.57035,19.790156666666668,0.9723966666666666,472.13157,4.408026666666667,11.977866666666666,8.124833333333333,13.682033333333335,17.941176666666667,567.5120366666666,85.08968333333333,316.98031333333336,2.5820266666666667,31.285110000000003,6.1522499999999996,620.56778,202.76234333333332,1009.72842,20.244693333333334,53.26774193333333,37.28352257666666
1189.0,16.786633333333334,15.013643333333333,483.41003333333333,1.4379000000000002,165.32064,2.38717,31.151163333333333,15.79482,22.55574,1.3506266666666669,692.0093566666668,8.103869999999999,13.455403333333335,13.203616666666667,17.23156,23.349713333333337,884.4136566666666,41.40382666666667,1073.7886366666667,4.33294,45.21767333333333,7.592950000000001,970.9023833333334,186.66076,1679.4572366666669,31.745986666666667,53.3664516,37.37277335666666
1179.0,10.736323333333333,12.332446666666664,340.6145966666666,2.2964066666666665,113.43409666666666,11.269493333333331,22.8887,12.566086666666665,17.773456666666664,0.6996566666666667,879.6367066666667,4.348366666666667,21.079553333333333,10.471326666666668,13.858849999999999,17.966266666666666,615.9025033333334,94.4993,499.6446366666667,3.5247566666666668,25.389033333333334,5.199263333333334,638.7999366666668,139.75480666666667,1282.6183166666667,20.112363333333334,53.4651613,37.45831266333334
1169.0,4.52449,9.50311,115.71199999999999,0.8478833333333333,39.051359999999995,2.4669866666666667,8.21863,7.207983333333334,7.208396666666666,0.3540933333333333,142.52131,2.0287333333333333,4.057200000000001,3.944533333333333,6.05267,7.573246666666666,212.22640333333334,26.54713666666667,127.86047333333335,1.2655733333333332,10.72994,3.065936666666667,214.5937966666667,81.59161666666667,870.2100266666666,3.846603333333333,53.56387096666666,37.54373449
1159.0,3.44257,7.12405,127.78301,0.77998,37.55304,0.8466799999999999,7.827789999999999,6.93249,6.3007,0.44115,92.11746,0.99234,4.94299,3.3392199999999996,6.72663,6.75179,235.97167000000002,7.10095,77.71548,1.08213,18.16299,4.720280000000001,207.23657,49.69999,3562.88685,3.6331599999999997,53.6296774,37.60068237
1149.0,6.712386666666667,9.622843333333334,293.06332000000003,0.9760499999999999,103.89077333333334,2.0047833333333336,16.58628,11.750583333333333,9.38368,0.6368166666666667,59.43186,2.7795099999999997,12.496563333333333,8.027043333333333,10.872,15.670110000000001,707.9563966666668,47.328939999999996,288.3923233333333,2.3957833333333336,45.440536666666674,5.117343333333333,695.3535466666667,70.01972666666667,1176.7738666666667,13.722486666666667,53.69548386666668,37.65763027
